C38155|recurrent-disease
C131739|factor-xi-deficiency
C2869|anemia
C35659|anemia-due-to-chronic-disorder
C131655|anemia-due-to-decreased-production
C34384|anemia-due-to-disorder-of-glutathione-metabolism
C131656|anemia-due-to-increased-destruction
C97167|anemia-of-prematurity
C35141|microcytic-anemia
C82909|mild-anemia
C36078|sideroblastic-anemia
C5332|treatment-induced-anemia
C35469|anemia-due-to-disorder-of-nucleotide-metabolism
C35472|anemia-due-to-enzyme-disorder
C131630|anemia-due-to-erythrocyte-enzyme-disorder
C34380|hypochromic-anemia
C84484|iron-deficiency-anemia
C2870|aplastic-anemia
C35465|aplastic-anemia-due-to-radiation
C70613|drugtoxin-induced-aplastic-anemia
C35343|drug-induced-aplastic-anemia
C61230|idiopathic-aplastic-anemia
C61229|severe-aplastic-anemia
C35466|aplastic-anemia-due-to-infection
C61231|aplastic-anemia-due-to-hepatitis
C34381|macrocytic-anemia
C34382|megaloblastic-anemia
C131677|megaloblastic-anemia-1
C2871|pernicious-anemia
C35142|normocytic-anemia
C34376|hemolytic-anemia
C34377|acquired-hemolytic-anemia
C35525|hemolytic-anemia-due-to-disseminated-intravascular-coagulation
C91782|immune-hemolytic-anemia
C34378|autoimmune-hemolytic-anemia
C34853|non-autoimmune-hemolytic-anemia
C34607|favism
C27588|non-neoplastic-nervous-system-disorder
C116599|diplegia
C50687|paraplegia
C50721|quadriplegia
C26832|myelitis
C128379|acute-flaccid-myelitis
C128378|acute-transverse-myelitis
C99383|autoimmune-nervous-system-disorder
C3243|multiple-sclerosis
C60989|myasthenia-gravis
C117308|transient-neonatal-myasthenia-gravis
C27036|nerve-paralysis
C27337|median-nerve-paralysis
C27316|permanent-spinal-nerve-paralysis
C27061|peroneal-nerve-paralysis
C78591|laryngeal-nerve-paralysis
C78592|recurrent-laryngeal-nerve-paralysis
C99017|phrenic-nerve-palsy
C103189|acquired-phrenic-nerve-palsy
C101199|congenital-phrenic-nerve-palsy
C116900|phrenic-nerve-palsy-related-to-birth
C26941|cranial-nerve-palsy
C27592|abducent-nerve-paralysis
C27335|glossopharyngeal-nerve-paralysis
C27597|oculomotor-nerve-paralysis
C26769|facial-nerve-palsy
C116902|acquired-facial-nerve-palsy
C116901|facial-nerve-palsy-related-to-birth
C101316|facial-nerve-palsy-related-to-trauma
C27587|non-neoplastic-peripheral-nervous-system-disorder
C84600|brachial-plexus-neuritis
C53439|dysautonomia
C78581|radiculitis
C116381|neuritis
C26864|polyneuritis
C3275|neuroma
C6559|multiple-mucosal-neuromas
C3666|traumatic-neuroma
C35824|amputation-neuroma
C4075|morton-neuroma
C27586|non-neoplastic-central-nervous-system-disorder
C116919|central-nervous-system-lupus
C34847|neuronitis
C34934|polyradiculopathy
C63711|sensory-disorder
C34899|secondary-parkinsonism
C34898|postencephalitic-parkinsonism
C26828|meningitis
C118299|aseptic-meningitis
C128374|eosinophilic-meningitis
C79598|infectious-meningitis
C118297|bacterial-meningitis
C118298|viral-meningitis
C116757|movement-disorder
C116768|chronic-tic-disorder
C116766|tourettism
C116767|transient-tic-disorder
C126330|x-linked-dystonia-parkinsonism
C26702|ataxia
C140268|hereditary-cerebellar-ataxia
C34563|dystonia
C34564|idiopathic-torsion-dystonia
C35437|familial-idiopathic-dystonia
C35438|non-familial-idiopathic-dystonia
C35527|familial-dystonia
C116719|dopa-responsive-dystonia
C116718|early-onset-primary-dystonia
C118780|autosomal-dominant-torsion-dystonia-1
C123415|autosomal-recessive-torsion-dystonia-2
C97154|non-neoplastic-brain-disorder
C129069|corticobasal-degeneration
C85186|thalamic-disease
C84624|cerebellar-degeneration
C3111|hydrocephalus
C98803|acquired-hydrocephalus
C34501|communicating-hydrocephalus
C116382|external-hydrocephalus
C116347|non-communicating-hydrocephalus
C116383|post-hemorrhagic-hydrocephalus
C116384|post-inflammatory-hydrocephalus
C98920|encephalomalacia
C99013|periventricular-leukomalacia
C99112|cystic-periventricular-leukomalacia
C26920|encephalopathy
C122815|acute-encephalopathy
C34435|chronic-encephalopathy
C50531|dialysis-encephalopathy
C116593|early-myoclonic-encephalopathy
C79596|hepatic-encephalopathy
C35542|traumatic-encephalopathy
C122814|early-infantile-epileptic-encephalopathy
C142802|early-infantile-epileptic-encephalopathy-19
C147070|early-infantile-epileptic-encephalopathy-2
C142803|early-infantile-epileptic-encephalopathy-36
C147071|early-infantile-epileptic-encephalopathy-6
C116552|early-infantile-epileptic-encephalopathy-with-burst-suppression
C35549|hypoxic-ischemic-encephalopathy
C119751|neonatal-hypoxic-ischemic-encephalopathy
C119758|neonatal-encephalopathy
C120069|encephalopathy-of-prematurity
C132293|severe-neonatal-encephalopathy-due-to-mecp2-mutations
C3020|seizure-disorder
C8598|aggravated-epilepsy
C9486|anosognostic-epilepsy
C3485|atonic-epilepsy
C141441|autosomal-dominant-lateral-temporal-lobe-epilepsy
C117307|benign-familial-convulsion
C116538|benign-rolandic-epilepsy
C8608|congenital-epilepsy
C7760|extratemporal-epilepsy
C3022|grand-mal-epilepsy
C9487|intractable-epilepsy
C122812|partial-epilepsy
C3023|petit-mal-epilepsy
C3021|generalized-epilepsy
C122811|generalized-epilepsy-with-febrile-seizures-plus
C129868|juvenile-absence-epilepsy
C84796|juvenile-myoclonic-epilepsy
C122813|juvenile-myoclonic-epilepsy-intractable-without-status-epilepticus
C7636|progressive-myoclonus-epilepsy
C142804|epilepsy-progressive-myoclonic-7
C85041|reflex-epilepsy
C4687|tactile-epilepsy
C3980|visual-epilepsy
C26760|encephalitis
C122414|autoimmune-encephalitis
C94853|anti-nmda-receptor-encephalitis
C125384|rasmussen-subacute-encephalitis
C79550|infectious-encephalitis
C35302|viral-encephalitis
C35383|acute-necrotizing-encephalitis
C26761|encephalitis-lethargica
C34576|epidemic-encephalitis
C84762|herpes-simplex-encephalitis
C34579|tick-borne-viral-encephalitis
C35796|acute-hemorrhagic-encephalitis
C84535|acute-hemorrhagic-leukoencephalitis
C34823|mosquito-borne-viral-encephalitis
C34577|japanese-b-encephalitis
C27551|disorder-by-site
C35126|vision-disorder
C35275|visual-cortex-disorder
C35342|visual-pathway-disorder
C26709|breast-disorder
C2910|breast-neoplasm
C40400|breast-granular-cell-tumor
C54658|breast-nevus
C5169|breast-neuroendocrine-neoplasm
C40356|breast-large-cell-neuroendocrine-carcinoma
C97965|breast-solid-neuroendocrine-carcinoma
C6760|breast-small-cell-carcinoma
C5170|breast-carcinoid-tumor
C5171|metastatic-breast-carcinoid-tumor
C40405|breast-fibroepithelial-neoplasm
C7575|breast-phyllodes-tumor
C5196|benign-breast-phyllodes-tumor
C4504|malignant-breast-phyllodes-tumor
C3744|breast-fibroadenoma
C5194|breast-complex-fibroadenoma
C4273|breast-giant-fibroadenoma
C4271|breast-intracanalicular-fibroadenoma
C4276|breast-juvenile-fibroadenoma
C4272|breast-pericanalicular-fibroadenoma
C54180|columnar-cell-lesion-of-the-breast
C54181|columnar-cell-change-of-the-breast
C54182|columnar-cell-change-of-the-breast-with-atypia
C27939|lobular-neoplasia
C83170|lobular-neoplasia-type-a
C83171|lobular-neoplasia-type-b
C4505|benign-breast-neoplasm
C5144|benign-breast-adenomyoepithelioma
C5193|benign-breast-eccrine-spiradenoma
C3848|benign-female-breast-neoplasm
C4620|benign-male-breast-neoplasm
C40381|breast-angiomatosis
C40399|breast-leiomyoma
C4647|breast-lipoma
C40397|breast-myofibroblastoma
C5353|breast-hemangioma
C5210|breast-capillary-hemangioma
C5211|breast-epithelioid-hemangioma
C6977|breast-papillomatosis
C5201|intraductal-breast-papillomatosis
C9503|juvenile-breast-papillomatosis
C40382|breast-adenoma
C40408|breast-pleomorphic-adenoma
C40383|breast-apocrine-adenoma
C40384|breast-ductal-adenoma
C62210|breast-tubular-adenoma
C9473|lactating-adenoma
C36083|intraductal-breast-neoplasm
C27942|intraductal-proliferative-lesion-of-the-breast
C36090|intraductal-papillary-breast-neoplasm
C3863|intraductal-breast-papilloma
C36089|atypical-breast-papilloma
C36087|central-breast-papilloma
C4191|intracystic-papilloma
C36088|peripheral-breast-papilloma
C27944|sclerosing-breast-papilloma
C4190|intraductal-papillary-breast-carcinoma
C7645|intracystic-papillary-breast-carcinoma
C5139|intraductal-micropapillary-breast-carcinoma
C40406|breast-soft-tissue-neoplasm
C40398|breast-inflammatory-myofibroblastic-tumor
C40389|breast-myoepithelial-tumor
C40395|malignant-breast-myoepithelioma
C6899|breast-adenomyoepithelioma
C5143|malignant-breast-adenomyoepithelioma
C40385|breast-myoepitheliosis
C40388|periductal-breast-myoepitheliosis
C4670|breast-sarcoma
C5190|breast-rhabdomyosarcoma
C5189|breast-extraskeletal-osteosarcoma
C5185|breast-fibrosarcoma
C5186|breast-leiomyosarcoma
C5187|breast-liposarcoma
C5184|breast-angiosarcoma
C40378|post-radiotherapy-breast-angiosarcoma
C133092|recurrent-breast-angiosarcoma
C5209|vascular-breast-neoplasm
C5206|papillary-breast-neoplasm
C9134|papillary-breast-cancer
C6870|solid-papillary-breast-carcinoma
C36085|invasive-papillary-breast-carcinoma
C7439|intraductal-papillary-adenocarcinoma-with-invasion
C36084|invasive-micropapillary-breast-carcinoma
C5212|nipple-neoplasm
C40363|nipple-syringomatous-adenoma
C5197|benign-nipple-neoplasm
C4383|erosive-nipple-adenomatosis
C4192|nipple-adenoma
C5213|malignant-nipple-neoplasm
C120455|female-malignant-nipple-neoplasm
C120454|male-malignant-nipple-neoplasm
C28432|nipple-cancer
C27234|nipple-duct-carcinoma
C3301|paget-disease-of-the-nipple
C9335|malignant-breast-neoplasm
C8410|breast-melanoma
C5180|malignant-breast-eccrine-spiradenoma
C7511|metastatic-malignant-neoplasm-in-the-breast
C4671|breast-lymphoma
C138024|refractory-breast-lymphoma
C138023|recurrent-breast-lymphoma
C5181|non-hodgkin-breast-lymphoma
C40377|breast-follicular-lymphoma
C40376|breast-burkitt-lymphoma
C40375|breast-diffuse-large-b-cell-lymphoma
C35688|breast-mucosa-associated-lymphoid-tissue-lymphoma
C5182|breast-t-cell-non-hodgkin-lymphoma
C4872|breast-cancer
C94774|early-stage-breast-cancer
C114932|hormone-resistant-breast-cancer
C94770|multifocal-breast-cancer
C94772|multicentric-breast-cancer
C147965|refractory-breast-carcinoma
C46073|unilateral-breast-cancer
C137674|occult-breast-carcinoma
C7566|sporadic-breast-cancer
C4503|hereditary-breast-cancer
C36107|hereditary-female-breast-carcinoma
C36106|hereditary-male-breast-carcinoma
C2918|female-breast-cancer
C3862|male-breast-cancer
C8287|bilateral-breast-cancer
C99390|contralateral-breast-carcinoma
C40370|synchronous-bilateral-breast-carcinoma
C53553|breast-carcinoma-by-gene-expression-profile
C53558|basal-like-breast-carcinoma
C53556|her2-positive-breast-carcinoma
C53554|luminal-a-breast-cancer
C53555|luminal-b-breast-carcinoma
C53557|normal-breast-like-subtype-of-breast-carcinoma
C71732|triple-negative-breast-cancer
C7771|recurrent-breast-cancer
C8607|recurrent-inflammatory-breast-carcinoma
C90513|breast-cancer-by-ajcc-v6-stage
C7767,C88375,C139535,C139556|stage-i-breast-cancer
C7768,C139538,C139569|stage-ii-breast-cancer
C5454,C139539,C139571|stage-iia-breast-cancer
C5455,C139540,C139572|stage-iib-breast-cancer
C7769,C88376,C139541,C139582|stage-iii-breast-cancer
C27828,C88377,C139544,C139585|stage-iiic-breast-cancer
C3995,C139545,C139587|stage-iv-breast-cancer
C28311|breast-carcinoma-metastatic-in-the-skin
C36303|breast-carcinoma-metastatic-in-the-bone
C36302|breast-carcinoma-metastatic-in-the-liver
C36300|breast-carcinoma-metastatic-in-the-lung
C133501|breast-carcinoma-metastatic-in-the-central-nervous-system
C36301|breast-carcinoma-metastatic-in-the-brain
C7696|stage-iv-inflammatory-breast-cancer
C91230|breast-cancer-by-ajcc-v7-stage
C85835,C139536,C139557|stage-ia-breast-cancer
C85836,C139537,C139558|stage-ib-breast-cancer
C7770,C139542,C139583|stage-iiia-breast-cancer
C7782,C139543,C139584|stage-iiib-breast-cancer
C9246|stage-iiib-inflammatory-breast-cancer
C5214|breast-adenocarcinoma
C40355|breast-columnar-cell-mucinous-carcinoma
C40354|breast-mucinous-cystadenocarcinoma
C5142|invasive-cribriform-breast-carcinoma
C40360|breast-adenocarcinoma-with-spindle-cell-metaplasia
C40349|breast-carcinoma-with-osteoclastic-giant-cells
C40369|sebaceous-breast-carcinoma
C40366|oncocytic-breast-carcinoma
C5160|mixed-lobular-and-ductal-breast-carcinoma
C7690|intraductal-and-lobular-carcinoma
C6939|ductal-breast-carcinoma-in-situ-and-invasive-lobular-carcinoma
C7688|invasive-ductal-and-lobular-carcinoma
C6393|invasive-ductal-and-invasive-lobular-breast-carcinoma
C7689|invasive-ductal-and-lobular-carcinoma-in-situ
C5163|breast-adenocarcinoma-with-squamous-metaplasia
C6987|ductal-breast-carcinoma-with-squamous-metaplasia
C4001|inflammatory-breast-cancer
C5175|signet-ring-cell-breast-carcinoma
C5176|metastatic-signet-ring-cell-breast-carcinoma
C54691|invasive-lobular-breast-carcinoma-signet-ring-variant
C3771|lobular-breast-carcinoma
C76328|metastatic-lobular-breast-carcinoma
C7950|invasive-lobular-breast-carcinoma
C9136|invasive-lobular-breast-carcinoma-with-predominant-in-situ-component
C97049|invasive-lobular-breast-carcinoma-alveolar-variant
C97051|invasive-lobular-breast-carcinoma-pleomorphic-variant
C97052|invasive-lobular-breast-carcinoma-solid-variant
C97053|invasive-lobular-breast-carcinoma-tubulolobular-variant
C4017|ductal-breast-carcinoma
C40368|glycogen-rich-clear-cell-breast-carcinoma
C40365|lipid-rich-breast-carcinoma
C40367|acinic-cell-breast-carcinoma
C66719|atypical-medullary-breast-carcinoma
C9119|medullary-breast-cancer
C76326|metastatic-ductal-breast-carcinoma
C9131|mucinous-breast-cancer
C4189|secretory-breast-carcinoma
C9135|tubular-breast-cancer
C4194|invasive-ductal-carcinoma-not-otherwise-specified
C40350|breast-carcinoma-with-choriocarcinomatous-features
C40351|breast-carcinoma-with-melanotic-features
C9132|invasive-ductal-breast-carcinoma-with-predominant-intraductal-component
C5161|pleomorphic-breast-carcinoma
C7362|scirrhous-breast-carcinoma
C5141|apocrine-breast-carcinoma
C5457|invasive-apocrine-breast-carcinoma
C5140|apocrine-breast-carcinoma-in-situ
C47857|paget-disease-of-the-breast
C7951|paget-disease-of-the-breast-with-invasive-ductal-carcinoma
C47858|paget-disease-of-the-breast-without-invasive-carcinoma
C4019|paget-disease-and-intraductal-carcinoma-of-the-breast
C139532|breast-cancer-by-ajcc-v8-stage
C139533|breast-cancer-by-ajcc-v8-anatomic-stage
C139554|breast-cancer-by-ajcc-v8-prognostic-stage
C9245|invasive-breast-cancer
C5130|adenoid-cystic-breast-carcinoma
C40374|microinvasive-breast-carcinoma
C40361|adenosquamous-breast-carcinoma
C5177|squamous-cell-breast-carcinoma
C5178|metastatic-squamous-cell-breast-carcinoma
C40359|squamous-cell-breast-carcinoma-acantholytic-variant
C40357|squamous-cell-breast-carcinoma-large-cell-keratinizing-variant
C40358|squamous-cell-breast-carcinoma-spindle-cell-variant
C40347|invasive-mixed-breast-carcinoma
C5166|mucoepidermoid-breast-carcinoma
C27829|invasive-breast-carcinoma-by-histologic-grade
C5164|metaplastic-breast-carcinoma
C40364|mixed-epithelialmesenchymal-metaplastic-breast-carcinoma
C47848|breast-carcinoma-with-osseous-metaplasia
C47847|breast-carcinoma-with-chondroid-metaplasia
C26767|eye-disorder
C26809|lacrimal-system-disorder
C34521|dacryocystitis
C79717|sclera-disorder
C119046|scleritis
C45256|vitreous-body-disorder
C50587|hyalitis
C26812|lens-disorder
C34772|lens-subluxation
C34392|aphakia
C35172|congenital-aphakia
C35393|congenital-lens-disorder
C34566|congenital-ectopic-lens
C125484|ectopia-lentis
C26731|corneal-disorder
C4361|corneal-neoplasm
C3623|benign-corneal-neoplasm
C3565|malignant-corneal-neoplasm
C4579|corneal-kaposi-sarcoma
C4553|corneal-melanoma
C4552|corneal-squamous-cell-carcinoma
C35664|ocular-vascular-disorder
C35618|iris-vascular-disorder
C35116|conjunctival-vascular-disorder
C35170|retinal-vascular-disorder
C26875|retinal-disorder
C4800|retinal-neoplasm
C39783|retinal-hemangioblastoma
C3624|benign-retinal-neoplasm
C66812|retinocytoma
C3634|retinal-hemangioma
C4920|retinal-capillary-hemangioma
C4921|retinal-cavernous-hemangioma
C3216|malignant-retinal-neoplasm
C8555|metastatic-malignant-neoplasm-in-the-retina
C4365|retinal-lymphoma
C8601|retinal-melanoma
C7541|retinoblastoma
C8713|bilateral-retinoblastoma
C66813|differentiated-retinoblastoma
C66815|diffuse-retinoblastoma
C8495|hereditary-retinoblastoma
C7849|recurrent-retinoblastoma
C42596|sporadic-retinoblastoma
C7019|trilateral-retinoblastoma
C66814|undifferentiated-retinoblastoma
C8714|unilateral-retinoblastoma
C7848|extraocular-retinoblastoma
C140750|retinoblastoma-by-ajcc-v8-stage
C140751|retinoblastoma-by-ajcc-v8-clinical-stage
C140752|clinical-stage-i-retinoblastoma-ajcc-v8
C140753|clinical-stage-ii-retinoblastoma-ajcc-v8
C140754|clinical-stage-iii-retinoblastoma-ajcc-v8
C140755|clinical-stage-iv-retinoblastoma-ajcc-v8
C140756|retinoblastoma-by-ajcc-v8-pathologic-stage
C140757|pathologic-stage-i-retinoblastoma-ajcc-v8
C140758|pathologic-stage-ii-retinoblastoma-ajcc-v8
C140759|pathologic-stage-iii-retinoblastoma-ajcc-v8
C140760|pathologic-stage-iv-retinoblastoma-ajcc-v8
C7061|retinal-cell-neoplasm
C66816|spontaneously-regressing-retinoblastoma
C27605|conjunctival-disorder
C2961|conjunctival-neoplasm
C100054|conjunctival-primary-acquired-melanosis
C4551|conjunctival-nevus
C3622|benign-conjunctival-neoplasm
C6224|conjunctival-squamous-papilloma
C133744|pterygium
C3564|malignant-conjunctival-neoplasm
C4578|conjunctival-kaposi-sarcoma
C4550|conjunctival-melanoma
C4549|conjunctival-squamous-cell-cancer
C3030|eye-neoplasm
C4230|melanocytoma-of-the-eyeball
C4780|benign-eye-neoplasm
C92182|benign-intraocular-schwannoma
C3626|benign-lacrimal-duct-neoplasm
C3621|benign-lacrimal-gland-neoplasm
C4542|lacrimal-gland-pleomorphic-adenoma
C4354|benign-eyelid-neoplasm
C4357|eyelid-capillary-hemangioma
C4356|eyelid-seborrheic-keratosis
C4061|eyelid-papilloma
C4355|eyelid-squamous-cell-papilloma
C6104|benign-uveal-neoplasm
C4555|benign-iris-neoplasm
C3625|benign-choroid-neoplasm
C4562|choroid-hemangioma
